Datetime,Temperature,Pressure,Humidity,Wind,Wind_Speed,Forcast,City
02.01.2018 05:00,12.6,764.5,89,Wind blowing from the south-west,4, ,Falconara 
02.01.2018 08:00,13.5,765.2,88,Wind blowing from the south-west,4, ,Falconara 
02.01.2018 11:00,15.5,765.3,,Wind blowing from the south-southwest,5, ,Falconara 
02.01.2018 14:00,18,763.9,72,Wind blowing from the west-southwest,6, ,Falconara 
02.01.2018 17:00,17.5,764.4,63,Wind blowing from the west-southwest,6, ,Falconara 
02.01.2018 20:00,13.9,765,77,Wind blowing from the south,2, ,Falconara 
02.01.2018 23:00,13.2,764.5,81,Wind blowing from the south-west,2, ,Falconara 
03.01.2018 05:00,10.3,763.2,87,Wind blowing from the south,2, ,Falconara 
03.01.2018 08:00,9.8,763.5,88,Wind blowing from the south-southwest,3, ,Falconara 
03.01.2018 11:00,17.8,763.8,66,Wind blowing from the south-west,6, ,Falconara 
03.01.2018 14:00,19,762.1,55,Wind blowing from the west-southwest,8, ,Falconara 
03.01.2018 17:00,16.8,761.6,52,Wind blowing from the south-west,6, ,Falconara 
03.01.2018 20:00,13.9,761.6,66,Wind blowing from the south-southwest,3, ,Falconara 
03.01.2018 23:00,13.1,761.1,69,Wind blowing from the south-southwest,4, ,Falconara 
04.01.2018 02:00,13.4,760,80,Wind blowing from the south-west,7, ,Falconara 
04.01.2018 05:00,12.8,759,77,Wind blowing from the south-west,8, ,Falconara 
04.01.2018 08:00,11.9,759.3,84,Wind blowing from the south-west,8,State of sky on the whole unchanged. ,Falconara 
04.01.2018 20:00,16.8,757.2,60,Wind blowing from the south-west,9,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
05.01.2018 02:00,17,754,66,Wind blowing from the west,11,Shower(s) of rain. ,Falconara 
05.01.2018 05:00,15.3,754,69,Wind blowing from the west,14,Clouds generally dissolving or becoming less developed. ,Falconara 
05.01.2018 08:00,16.6,755.1,58,Wind blowing from the west-northwest,12,State of sky on the whole unchanged. ,Falconara 
05.01.2018 11:00,17.2,757.9,68,Wind blowing from the west-northwest,11,State of sky on the whole unchanged. ,Falconara 
05.01.2018 14:00,17.6,758.7,67,Wind blowing from the west-northwest,10,State of sky on the whole unchanged. ,Falconara 
05.01.2018 17:00,16.5,760,61,Wind blowing from the west-northwest,8, ,Falconara 
05.01.2018 23:00,16,762.3,59,Wind blowing from the west-northwest,5, ,Falconara 
06.01.2018 11:00,18.3,765.3,63,Wind blowing from the north-northwest,5, ,Falconara 
06.01.2018 14:00,18.5,764.9,61,Wind blowing from the north-northwest,7, ,Falconara 
06.01.2018 20:00,16,766.8,71,Wind blowing from the north,2, ,Falconara 
07.01.2018 02:00,10.4,767.8,94,"Calm, no wind",0, ,Falconara 
07.01.2018 08:00,8.8,769.5,98,"Calm, no wind",0,Mist. ,Falconara 
07.01.2018 11:00,19,771.1,54,Wind blowing from the north-east,2, ,Falconara 
07.01.2018 14:00,20.3,769.8,53,Wind blowing from the north-east,4, ,Falconara 
07.01.2018 17:00,17.9,770.4,66,Wind blowing from the north-east,3, ,Falconara 
07.01.2018 20:00,16.2,771.2,75,Wind blowing from the north-east,3, ,Falconara 
07.01.2018 23:00,14.9,771.4,82,Wind blowing from the north-east,1, ,Falconara 
08.01.2018 02:00,13.3,771.2,91,Wind blowing from the east-northeast,1, ,Falconara 
08.01.2018 05:00,12.6,771.4,94,Wind blowing from the east-northeast,1, ,Falconara 
08.01.2018 08:00,13.7,772.5,89,Wind blowing from the north,1, ,Falconara 
08.01.2018 11:00,19.5,767.4,58,Wind blowing from the east-northeast,5, ,Falconara 
08.01.2018 17:00,18.1,770.9,66,Wind blowing from the north-east,5, ,Falconara 
08.01.2018 20:00,15.7,772.2,78,Wind blowing from the north-east,3, ,Falconara 
08.01.2018 23:00,14.3,772.2,84,Wind blowing from the north-northeast,2, ,Falconara 
09.01.2018 02:00,13.3,771,93,Wind blowing from the east-northeast,2, ,Falconara 
09.01.2018 05:00,11.5,771.6,98,Wind blowing from the north,1,Mist. ,Falconara 
09.01.2018 08:00,10.2,772.1,99,Wind blowing from the south-southeast,1,Mist. ,Falconara 
09.01.2018 11:00,18.8,772.1,63,Wind blowing from the east-northeast,3, ,Falconara 
09.01.2018 17:00,17.3,770.4,70,Wind blowing from the north-east,4, ,Falconara 
09.01.2018 20:00,15.1,770.5,81,Wind blowing from the north-east,2, ,Falconara 
09.01.2018 23:00,14.6,770.4,83,Wind blowing from the north-east,2, ,Falconara 
10.01.2018 05:00,11.5,768.4,96,Wind blowing from the east,1, ,Falconara 
10.01.2018 08:00,17.1,764.5,76,Wind blowing from the east,2, ,Falconara 
10.01.2018 11:00,17,767.7,72,Wind blowing from the east,4, ,Falconara 
10.01.2018 14:00,18.8,765,66,Wind blowing from the south-east,4,Haze. ,Falconara 
10.01.2018 20:00,15,763.9,84,"Calm, no wind",0,Mist. ,Falconara 
10.01.2018 23:00,12.6,764.2,92,Wind blowing from the east,1,Mist. ,Falconara 
11.01.2018 02:00,11.5,762.1,92,Wind blowing from the east-southeast,3,Mist. ,Falconara 
11.01.2018 05:00,8.8,761.4,97,"Calm, no wind",0,Mist. ,Falconara 
11.01.2018 08:00,7.3,761.7,100,Wind blowing from the south,1,"Fog or ice fog, sky visible, no appreciable change during the preceding hour. ",Falconara 
11.01.2018 11:00,17.3,761.5,46,Wind blowing from the south-southwest,5, ,Falconara 
11.01.2018 14:00,20,760.5,34,Wind blowing from the south-southwest,5, ,Falconara 
11.01.2018 17:00,17.6,761.1,70,Wind blowing from the west-southwest,4,Haze. ,Falconara 
11.01.2018 20:00,17.4,762.6,75,Wind blowing from the west,4, ,Falconara 
11.01.2018 23:00,17,763.2,74,Wind blowing from the west-northwest,3, ,Falconara 
12.01.2018 02:00,16.2,763.2,76,Wind blowing from the west-northwest,4, ,Falconara 
12.01.2018 05:00,15.6,763.9,79,Wind blowing from the west-northwest,4, ,Falconara 
12.01.2018 08:00,12,764.7,94,Wind blowing from the south,1,Mist. ,Falconara 
12.01.2018 14:00,19.8,765.4,51,Wind blowing from the north-northwest,3, ,Falconara 
12.01.2018 17:00,18.1,764.6,58,Wind blowing from the north,3, ,Falconara 
12.01.2018 20:00,14.8,764.9,73,Wind blowing from the north-east,1, ,Falconara 
12.01.2018 23:00,12.8,764.7,81,Wind blowing from the east,1, ,Falconara 
13.01.2018 02:00,10.8,764.1,94,"Calm, no wind",0, ,Falconara 
13.01.2018 08:00,10,763.8,93,"Calm, no wind",0,Mist. ,Falconara 
13.01.2018 11:00,18.3,763.6,68,Wind blowing from the south,2, ,Falconara 
13.01.2018 14:00,19.6,761.5,44,Wind blowing from the west-northwest,5, ,Falconara 
13.01.2018 17:00,17.6,761.1,59,Wind blowing from the east-northeast,4, ,Falconara 
13.01.2018 20:00,16,761.9,64,Wind blowing from the west-southwest,3, ,Falconara 
13.01.2018 23:00,10.9,761.7,83,Wind blowing from the south-southwest,3, ,Falconara 
14.01.2018 02:00,9.3,760.8,74,Wind blowing from the south-southwest,2, ,Falconara 
14.01.2018 05:00,10.5,760.5,70,Wind blowing from the south-southwest,4, ,Falconara 
14.01.2018 08:00,12.4,762,64,Wind blowing from the west-southwest,6, ,Falconara 
14.01.2018 11:00,17,764.1,70,Wind blowing from the west-southwest,9, ,Falconara 
14.01.2018 14:00,19.1,762.3,63,Wind blowing from the west-southwest,9, ,Falconara 
14.01.2018 17:00,17.3,764.1,66,Wind blowing from the west-northwest,6,Clouds generally forming or developing. ,Falconara 
14.01.2018 20:00,16.6,765.9,65,Wind blowing from the west-northwest,4,Clouds generally dissolving or becoming less developed. ,Falconara 
14.01.2018 23:00,16.3,767,69,Wind blowing from the west-northwest,3, ,Falconara 
15.01.2018 02:00,16.2,767.2,67,Wind blowing from the north-northwest,4, ,Falconara 
15.01.2018 05:00,15,767.7,78,Wind blowing from the north-northwest,5, ,Falconara 
15.01.2018 08:00,16,769,63,Wind blowing from the north,4, ,Falconara 
15.01.2018 11:00,18.5,770.1,53,Wind blowing from the north-west,5, ,Falconara 
15.01.2018 14:00,18.8,769,51,Wind blowing from the north-northwest,5, ,Falconara 
15.01.2018 17:00,16.9,769.3,51,Wind blowing from the north-northwest,4, ,Falconara 
15.01.2018 20:00,16,769.8,55,Wind blowing from the north-northwest,3, ,Falconara 
15.01.2018 23:00,15.5,770.9,57,Wind blowing from the north,4, ,Falconara 
16.01.2018 02:00,14.9,770,61,Wind blowing from the north,3, ,Falconara 
16.01.2018 05:00,9.9,769.5,84,Wind blowing from the south,1, ,Falconara 
16.01.2018 08:00,10.8,769.9,85,Wind blowing from the south-east,1, ,Falconara 
16.01.2018 11:00,17.7,770.1,49,Wind blowing from the west,1, ,Falconara 
16.01.2018 14:00,17.4,768,49,Wind blowing from the north-northwest,4, ,Falconara 
16.01.2018 17:00,16.6,767.2,53,Wind blowing from the west-northwest,4, ,Falconara 
16.01.2018 20:00,15.4,767,63,Wind blowing from the west-northwest,4, ,Falconara 
16.01.2018 23:00,12.8,766.4,79,Wind blowing from the south,1, ,Falconara 
17.01.2018 02:00,16.1,764.9,66,Wind blowing from the west,4, ,Falconara 
17.01.2018 05:00,16.1,764.1,61,Wind blowing from the west-northwest,5, ,Falconara 
17.01.2018 08:00,14.5,764.2,80,Wind blowing from the south-southwest,4, ,Falconara 
17.01.2018 11:00,16.4,764.5,80,Wind blowing from the west,4,State of sky on the whole unchanged. ,Falconara 
17.01.2018 14:00,18.4,762.9,71,Wind blowing from the west,7,State of sky on the whole unchanged. ,Falconara 
17.01.2018 17:00,17,762.4,73,Wind blowing from the west-southwest,5, ,Falconara 
17.01.2018 20:00,17.2,762.8,69,Wind blowing from the west,5, ,Falconara 
17.01.2018 23:00,16.4,762.5,76,Wind blowing from the west,4, ,Falconara 
18.01.2018 02:00,12.9,761.3,89,Wind blowing from the south,3, ,Falconara 
18.01.2018 05:00,10.3,760.5,82,Wind blowing from the south-southwest,2, ,Falconara 
18.01.2018 08:00,9.9,760.3,77,Wind blowing from the south-southwest,5, ,Falconara 
18.01.2018 11:00,17.5,759.6,54,Wind blowing from the west-southwest,10, ,Falconara 
18.01.2018 14:00,19.8,757.2,46,Wind blowing from the west-southwest,13,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
18.01.2018 17:00,18.6,756.5,62,Wind blowing from the west,13,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
18.01.2018 20:00,16.4,757.9,51,Wind blowing from the west,15,State of sky on the whole unchanged. ,Falconara 
18.01.2018 23:00,13.3,759.4,66,Wind blowing from the west-northwest,14,"Rain shower(s), slight. ",Falconara 
19.01.2018 02:00,14,759.9,45,Wind blowing from the north-west,10,State of sky on the whole unchanged. ,Falconara 
19.01.2018 05:00,13.4,760.3,59,Wind blowing from the north-northwest,7, ,Falconara 
19.01.2018 08:00,14.8,761.9,48,Wind blowing from the north-west,9,State of sky on the whole unchanged. ,Falconara 
19.01.2018 11:00,15.6,763.8,52,Wind blowing from the west-northwest,10, ,Falconara 
19.01.2018 14:00,17.3,763.8,45,Wind blowing from the north-west,8, ,Falconara 
19.01.2018 17:00,15.4,764.5,47,Wind blowing from the west-northwest,7, ,Falconara 
19.01.2018 23:00,13.5,765.9,60,Wind blowing from the west-northwest,3, ,Falconara 
20.01.2018 02:00,10.5,765.9,70,Wind blowing from the south,2, ,Falconara 
20.01.2018 05:00,7.1,765.8,87,Wind blowing from the south,1, ,Falconara 
20.01.2018 08:00,8.3,767.1,87,Wind blowing from the south-southwest,2, ,Falconara 
20.01.2018 11:00,17,768,57,Wind blowing from the south-southwest,3, ,Falconara 
20.01.2018 14:00,18.3,766.3,47,Wind blowing from the south-southeast,2, ,Falconara 
20.01.2018 17:00,17,765.8,53,Wind blowing from the south-east,2, ,Falconara 
20.01.2018 20:00,13.7,766,71,Wind blowing from the east,1, ,Falconara 
20.01.2018 23:00,12.4,765.1,73,Wind blowing from the east,2, ,Falconara 
21.01.2018 02:00,10.4,764.5,85,Wind blowing from the east,2, ,Falconara 
21.01.2018 05:00,9.4,764,93,Wind blowing from the east-southeast,2,Mist. ,Falconara 
21.01.2018 08:00,8.8,763.8,86,Wind blowing from the east,1,Mist. ,Falconara 
21.01.2018 11:00,15.6,762.7,61,Wind blowing from the east-southeast,3,Haze. ,Falconara 
21.01.2018 14:00,20,760.2,40,Wind blowing from the south,4,Haze. ,Falconara 
21.01.2018 17:00,18.8,759.1,45,Wind blowing from the east,1,Haze. ,Falconara 
21.01.2018 20:00,15.3,758.3,47,Wind blowing from the south-east,4,Haze. ,Falconara 
21.01.2018 23:00,12.7,758.3,48,Wind blowing from the south-southwest,4, ,Falconara 
22.01.2018 02:00,16.3,757.8,54,Wind blowing from the west-southwest,8,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.01.2018 05:00,13,757.5,75,Wind blowing from the west-southwest,6,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.01.2018 08:00,11.9,758,62,Wind blowing from the south-west,7,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.01.2018 11:00,17.2,758.2,59,Wind blowing from the south-west,9,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.01.2018 14:00,19.8,757,49,Wind blowing from the west-southwest,9,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.01.2018 17:00,18.7,756.3,54,Wind blowing from the west-southwest,9,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
22.01.2018 20:00,16.4,756.7,78,Wind blowing from the west,9,State of sky on the whole unchanged. ,Falconara 
22.01.2018 23:00,16.6,758.2,65,Wind blowing from the west,10,State of sky on the whole unchanged. ,Falconara 
23.01.2018 02:00,16.1,758.2,61,Wind blowing from the west,8,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of ships, blowing spray at the station. ",Falconara 
23.01.2018 05:00,15.6,758.2,60,Wind blowing from the west,8, ,Falconara 
23.01.2018 08:00,16,759.3,66,Wind blowing from the west,8,State of sky on the whole unchanged. ,Falconara 
23.01.2018 11:00,16,760.7,71,Wind blowing from the south-west,4, ,Falconara 
23.01.2018 14:00,14.9,760.3,81,Wind blowing from the west,1,Shower(s) of rain. ,Falconara 
23.01.2018 17:00,15.8,760.8,66,Wind blowing from the west-southwest,3, ,Falconara 
23.01.2018 20:00,13.6,761.6,92,Wind blowing from the south-southwest,2, ,Falconara 
23.01.2018 23:00,13.6,761.9,88,Wind blowing from the south-southwest,3, ,Falconara 
24.01.2018 02:00,12.7,761.4,93,Wind blowing from the south,3, ,Falconara 
24.01.2018 05:00,12.7,760.9,95,Wind blowing from the east-northeast,2, ,Falconara 
24.01.2018 08:00,14.4,761.7,74,Wind blowing from the north,4,State of sky on the whole unchanged. ,Falconara 
24.01.2018 14:00,16,761.2,61,Wind blowing from the north-northwest,4, ,Falconara 
24.01.2018 17:00,14.9,761.4,66,Wind blowing from the north-northwest,4, ,Falconara 
24.01.2018 20:00,13,762,82,Wind blowing from the north-west,1,Rain (not freezing) not falling as shower(s). ,Falconara 
24.01.2018 23:00,13.8,761.4,73,Wind blowing from the north-northwest,3,"Rain, not freezing, continuous, moderate at time of observation. ",Falconara 
25.01.2018 02:00,12,761,79,Wind blowing from the west-northwest,4,State of sky on the whole unchanged. ,Falconara 
25.01.2018 05:00,13.3,759.9,68,Wind blowing from the north-northwest,3, ,Falconara 
25.01.2018 08:00,11.7,760.4,83,Wind blowing from the west,7,Shower(s) of rain. ,Falconara 
25.01.2018 11:00,14.2,761.2,66,Wind blowing from the north-west,10,State of sky on the whole unchanged. ,Falconara 
25.01.2018 14:00,13.5,760.8,59,Wind blowing from the north-west,12,Cloud development not observed or not observable. ,Falconara 
25.01.2018 17:00,11.5,761.3,67,Wind blowing from the west-northwest,12,"Rain shower(s), moderate or heavy. ",Falconara 
25.01.2018 20:00,11.8,761.7,59,Wind blowing from the north-west,11,Clouds generally dissolving or becoming less developed. ,Falconara 
25.01.2018 23:00,11.2,761.1,61,Wind blowing from the north-west,9,Shower(s) of rain. ,Falconara 
26.01.2018 02:00,11.8,761.1,65,Wind blowing from the west-northwest,12,State of sky on the whole unchanged. ,Falconara 
26.01.2018 05:00,11.5,760.3,66,Wind blowing from the north-west,10, ,Falconara 
26.01.2018 08:00,11.7,761.1,66,Wind blowing from the north-west,9,State of sky on the whole unchanged. ,Falconara 
26.01.2018 11:00,13,762.4,56,Wind blowing from the west-northwest,10,State of sky on the whole unchanged. ,Falconara 
26.01.2018 14:00,11.3,761.7,78,Wind blowing from the west-northwest,9,Shower(s) of rain. ,Falconara 
26.01.2018 17:00,13.2,762.7,60,Wind blowing from the north-west,5, ,Falconara 
26.01.2018 23:00,13.9,765.3,66,Wind blowing from the north-northwest,7, ,Falconara 
27.01.2018 02:00,14.1,765.3,62,Wind blowing from the west-northwest,5, ,Falconara 
27.01.2018 08:00,14.4,766.5,63,Wind blowing from the north-northwest,4, ,Falconara 
27.01.2018 11:00,15.7,767.3,56,Wind blowing from the west-northwest,6, ,Falconara 
27.01.2018 14:00,17.3,765.9,52,Wind blowing from the west-northwest,5, ,Falconara 
27.01.2018 17:00,14.4,766.8,65,Wind blowing from the north-northwest,6,State of sky on the whole unchanged. ,Falconara 
27.01.2018 20:00,13,767.9,56,Wind blowing from the north,3,State of sky on the whole unchanged. ,Falconara 
27.01.2018 23:00,13,768.4,69,Wind blowing from the north,3, ,Falconara 
28.01.2018 02:00,14.2,768,76,Wind blowing from the north-northwest,3, ,Falconara 
28.01.2018 05:00,12.5,768.9,73,Wind blowing from the east-northeast,1, ,Falconara 
28.01.2018 08:00,14.4,768.8,64,Wind blowing from the north,3, ,Falconara 
28.01.2018 11:00,17.7,770.2,60,Wind blowing from the north,5, ,Falconara 
28.01.2018 14:00,17.8,769.5,59,Wind blowing from the north-west,6, ,Falconara 
